X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
615,1,12  1  3322444413 431332333 6 6 5 4 5 4 5 4 5 5 4 62  2   5 5 4 5 8 4 8 6 8 8 4 644422122332,NA,1 1,111111 11 1      24311111144441444225213522,TN,1810336590335360126C,1,NA,7.613
615,1,11  1  1311114113 421333113 6 5 5 7 6 5 6 5 6 8 7 72  2   6 8 3 5 5 4 2 4 6 8 6 533121131132,NA,2,121121222 12     13199999944422443227356512,TN,1810336590335360126C,1,NA,19.433
615,2,212 1  131114443 97 1333111 9 9 9 6 9 6 6 1 9 999 12  2   5 5 5 7 5 5 7 8 1 8 8 833322122112,NA,1 4 9,221112111 11 511314211111144331334125395522,TN,181033659033    536C,1,2,5.813
615,1,22  1  132234443  923333313 1 1 1 5 1 5 1 1 1 1 1 12  2   3 3 3 997 19797979797 632112931322,NA,2,919112 11 2      4 122112222123241124782512,TN,199085575087    546C,1,NA,24.133
615,1,11  2  131144443  423333133 5 797 597 4 597979797972  8   5 7 3 5 5 1 3 5 4 6 5 533221133121 2 4,NA,1 4,211112111 21 499914211111144422424326366512,TN,1810336590335360326C,1,NA,19.433
615,3,22 12  391332251997 18189919898989898 89898989898982  8  9898989898989898989898988449121991118,NA,2,121222 22 1      11322222984484111224483142,TN,181033659033    546C,1,1,1.733
615,1,12  1  31111334121723223133 7 8 7 5 5 5 6 7 7 8 4 22  2   1 299 1 1 6 1 1 1 1 1 124421222122,NA,2,212112 11 2      11322111122321223325274512,TN,1810336590335360326C,1,NA,22.393
616,1,12  1  131111119  921131111 3 8 5 5 5 5 5101010 5 82  2   2 8 5 5 5 3 5 8 5 8 5 544421123111 8 2,NA,2,111212 11 1      13199999911323222123294512,MI,0590375630373000123E,1,NA,13.722
616,1,12  1  231111113  423333113 8 8 3 6 6 4 6 8 8 8 6 61 91 3 3 8 3 3 3 3 3 5 3 3 4 444423122122,NA,2,211121 11 2      14211111144444244223304512,MI,451119540117    543E,1,NA,13.722
616,1,12  2  219999999 97 88818239810989898989898989898988  8  98989898989898989898989888811139192,NA,9,211192 91 9      292299999888888881234485111,MI,0590375630373000123E,1,NA,19.642
616,1,22  31 921144442  42333333397 79797 5979797979797972  1 497979797979797979797979743239293931 5,NA,1 7,129119 11 2      3 2111111434414441 2664512,MI,0590375630373000323E,1,NA,25.002
616,1,21  1  231334553 96         5 5 5 5 5 5 5 5 5 5 5 51122   39797 5 5 3 3 5 5 5 5 544411211211 5,NA,2,121112121 19     24111111144443444227356512,MI,451119540117    543E,1,NA,11.512
616,1,12  2  331144143  92333333110 71010 61010101010 8102  2   6 8 4 6 6 7 4 3 6 8 5 444421133132,NA,2,211121 11 2      131111111443442443252155111,MI,0590375630373720333E,1,NA,17.702
616,1,12  1  139234449  493333333 5 7 5 4 5 5 5 5 7 9 5 6110110 4 6 4 4 5 5 4 4 7 998 434431133112,NA,2,999999 9992      294111111443324443222535111,MI,0530835880850870233E,1,NA,21.602
616,1,21  1  131111113 97 33333331010101010101010101010102  2   7 7 7 7 7 7 7 7 7 7 7 744433333131 212,NA,2,121112111 12     4 3111111444434443234795111,MI,0590375630373000123E,1,NA,17.662
616,1,21  1  3311312111 932223111 9 8 7 5 6 5 4 9 810 5 7112196 6 8 5 4 4 2 3 6 9 9 2 33332113112116,NA,2,112112121 1116121242111111333424343174545111,MI,0590375630373000333E,1,NA,11.932
616,1,21  2  2311444412 423333313 6 897 797979797 6 897 71101 497979898979898989898989838211133122,NA,2,121122221 22     19321111134442343124425512,MI,0590375630373000323E,1,NA,17.032
616,1,12  2  931115553 96        98989898989898 7 5 898981 41 4 8 7 5 8 6 6 6 6 7 8 6 534321313112,NA,2,222222 2221      3 411111143433444326872512,MI,451119540117    543E,1,NA,8.932
616,2,222 1  2313111411163333311310 1 3 5 6 1 8 1 1 2 2 11 92  10 4 4 6 3 4 7 1 6 6 3 144431123112,NA,2,211112 12 2      243211111444114443232235211,MI,0530835880850870133E,1,3,2.962
616,1,12  2  222224443 97 3823322 6 8 3 7 6 5 5 5 5 6 6 59  19697979797979797979797979744421123222,NA,2,121112 11 2      3 211111133433344316659512,MI,451119540117    533E,1,NA,8.932
616,1,22  2  231224443 1712322222 2 8 5 5 5 2 8 5 5 5 4 82  1 6 2 8 5 5 5 2 598 5 5 5 831111111112,NA,2,121112 11 2      13429292944441444222482512,MI,0590375630373720133E,1,NA,23.092
617,2,112 1  11111111111611111111 1 1 1 1 1 1 1 1 1 1 1 11 11 1 1 1 1 1 1 1 1 1 1 1 1 111111111111 711,0,111,111111111 11 1111111111111111111111113211211,MA,0030065060061123311E,1,1,16.731
617,1,12  1  331114543 1723233113 8 9 9 6 6 6 6 9 9 9 7 71122   7 8 1 3 5 5 5 5 3 397 344311333111 2,NA,1 2,221111 11 1      132111111443433343162795112,MA,0030065060061123211E,1,NA,4.341
617,1,22  2  131111119  231111111 9 9 9 9 9 9 9 9 9 9 9 99  199 5 5 1 1 3 1 3 5 6 6 5 744421132222,NA,1 2,999999 99 1      112111111442444142263935111,MA,0030065060061123311E,1,NA,8.241
617,1,22  1  2311411111172122311297 797 7 797 9 8 8 897 81962   7 5 3 197 1 1979999999944499999999,NA,1 816,211111 11 1      11111111144242444226365512,MA,0030065060061123111E,1,NA,3.371
617,1,11  31 331131113 1793333313 4 5 3 4 498 4 4 5 5 4 41121 4 4 6 4 6 5 4 5 4 5 5 4 444413133112,NA,2,121211211 12     142111111234434442 6383532,MA,0030065060061123211E,1,NA,1.101
617,1,21  322,NA,NA,9999999999                          333 14,MA,0030065060061123211E,1,NA,1.001
617,1,22  2  1311121411 422223323 6 7 2 1 3 1 5 7 8 8 7 61 91 4 4 8 2 1 6 1 5 5 8 9 7 321121323112,NA,1 7,122121 22 1      3 3222222444114122267115111,MA,0030065060061123211E,1,NA,2.841
617,1,22  2  231144441397 3823113 4 9 3 397 3 4 5 5 7 5 52  1 4 4 8 4 4 4 4 5 4 6 7 5 52321123121118,NA,118,211112 11 1      23211111144441444321219242,MA,0030065060061123111E,1,NA,1.551
617,1,21  322,NA,NA,9999999999                          318 44,MA,0030065060061123211E,1,NA,1.001
617,1,11  1  211311111197 1111113 6 597 4 7 6 7 4 4 4 3 58  2   3 8 3 4 4 4 3 6 8 8 7 744411122112,NA,1 7 5,911192211 19     113111111344424442265055211,MA,0030065060061123211E,1,NA,1.001
617,1,12  2  131233133  922223132 6 9 8 4 6 3 2 8 7 8 9 51 81 7 5 9 1 1 5 2 1 2 4 5 3 131211123231 812,NA,112,211112 12 1      111111111444414441252145111,MA,0030065060061123111E,1,NA,5.191
617,1,22  2  931394443 97 33333339798979797989797979797972  1 497979797979797979797979743421132122,NA,1 8,221111 11 1      24211111144444444216357512,MA,0030065060061123311E,1,NA,8.241
617,3,11 12  122222551296         3 1 2 1 7 5 5 1 7 2 5 21 32   6 6 6 1 2 2 5 1 6 1 6 141232131211 4,NA,1 4,111292291 11 532221112912114211411113463142,MA,0030065060061123311E,1,1,1.451
617,1,11  2  9331411119 991113122 4 5 2 5 5 2 2 1 2 2 2 2196196 510 297 2 2 5 9 8 8 8 844411191311 5,NA,1 1,211111111 11 519111411111144441444326457522,MA,0030065060061123211E,1,NA,1.001
617,1,22  332,NA,NA,999999 999                          628 51,MA,0030065060061123311E,1,NA,12.311
617,1,12  2  122941141997 2119138 1 6 1 1 2 7 1 2 5 4 8 12  8   8 9 1 1 4 1 2 7 1 1 5 118411111932,NA,2,111192 22 1      13111111124411142227566512,MA,0030065060061123311E,1,NA,8.991
617,1,22  2  221234441297 3333333 6 8 8 5 5 6 697 7 7 6 52  8   4 6 7 4 5 5 597 6 6 5 542311222212,NA,116,221122 11 2      3 322222231321424216754512,MA,0030065060061123311E,1,NA,6.931
617,1,12  2  121224339 1733833333 5 5 5 5 5 5 5 5 5 5 1 52  2   5 5 5 5 5 5 5 5 5 5 5 53333133332116,NA,9,999999 99 1      6 211111144444444396999592,MA,0030065060061123211E,1,NA,3.571
617,1,22  2  1313444412 223333133 9 8 7 7 9 810 9 9 9 9 91101 7 6 8 6 5 6 6 6 8 6 7 7 744411121221 7,NA,118,211112 11 1      132111111444434442242135111,MA,0030065060061123111E,1,NA,5.211
617,1,22  1  319233112 98 3293813 7 7 2 3 2 2 2 1 8 1 8 18  9   2 6 8 1 4 1 1 9 1 8 1 811122222232,NA,9,219112 22 2      21122222232223122223393512,MA,0030065060061123211E,1,NA,5.001
617,1,11  1  21124444131393333333 6 6 6 6 6 7 6 6 6 6 6 62  2   6 6 6 6 6 6 6 6 6 6 6 644422333332,NA,2,221122111 11 713319299999944444444323293512,MA,0030065060061123211E,1,NA,4.031
617,1,12  31 33114444131713133133 8 8 8 7 7 2 5 7 8 8 7 81101 6 5 8 3 4 79898 698 798 54332113311116,NA,2,121122 11 1      144111111444424443 53725111,MA,0030065060061123311E,1,NA,18.071
618,1,22  1  131114443  423333333 5 5 5 5 5 5 5 5 5 5 6 52  2  98 6 3 4 4 498 7 4 598 444413112122,NA,2,212121 11 1      11111111144433444126386512,IL,0750186090217040313C,1,NA,11.512
618,1,12  1  331141111311231831111010101010101010101010102  2   5 8 4 5 7 1 6 8 8 6 6 544421131122,NA,1 4,212112 11 1      113111111344443443259735111,IL,187076632079    533C,1,NA,10.942
618,1,11  1  2111222412 4222232221010101010101010101010101 91 4 2 7 4 297 3 397979797 843421113122,NA,1 2,222211222 19     143111111323334443265045111,IL,0750186090217040313C,1,NA,16.362
618,1,12  2  2312444411 3133323239898 298989898 2989898 21 211297 8 4 4 6 3 5 5 3 697 224391112912,NA,112,211122 11 2      213999999444444441174334411,IL,187076632079    533C,1,NA,1.002
619,1,21  1  231132243  4928333219797 7 2 69797 5 7 710 71 91 4979797 197 2 597 7 7 4972332221222111,NA,9,921292291 19     4 311111144122444325318512,CA,0150258250267320119P,1,NA,19.584
619,1,22  1  231122551196        1010 6 4 4 610101010 8 62  196 8 6 6 3 6 6 6 898 6 8 84441133312116,NA,1 1,111211 11 1      22311111114144444327504512,CA,0150258250267320119P,1,NA,10.104
619,1,12  2  2319111111 428888888 8 7 5 6 6 8 9 5 5 5 7 71 92   2 597 5 2 7 597 6 697 54442133333118,NA,1 4 1,912922 11 2      19221299944441444326253242,CA,0150258250267320119P,1,NA,1.284
619,1,21  331111123222  432223323 1 197 597 1 197979797972  1 4979797 1 1 197979797979781411113122,NA,1 4,222222221 29     132111111444424449 6403222,CA,5771658041646780419P,1,NA,6.554
619,1,22  2  2311444411 9223233139798 5 3 39797979797 5 52  2   8 8 8 8 8 8 8 8 8 8 8 844421113112,NA,11211,111122 11 1      11211111144443444217547512,CA,0150258250267320219P,1,NA,10.104
619,1,12  322,NA,NA,999999 999                          350 14,CA,0150258250267320219P,1,NA,3.314
619,1,12  2  1111444413 923323333 9 8979898979998989898982  2   910 6 3 4 4 497 7 8 8 744411122232,NA,2,211112 11 2      13111111143433444227506512,CA,0150258250267320219P,1,NA,13.854
619,1,12  2  2112344411 413311322 610 6 4 6 697 81010 4 61961 4 7 9 8 5 4 4 6 71010 5 528222223222,NA,2,211111 11 2      4 222222244341444113992512,CA,0150258250267320219P,1,NA,14.224
619,1,21  2  233933333  438322138 59897 4979897 4 5 5 3 48  1 4 7 9 7 59797 698 8 8 7 51132211212118,NA,2,211122211 22     4 311111144211344323313512,CA,0150258250267320219P,1,NA,16.284
619,1,22  2  1311422411 423232333 59797 2 5979797 6 7 6 62  2   59797 4 3979797 6 6 59744431233332,NA,2,112122 11 2      14211111142444244225226512,CA,0150258250267320119P,1,NA,18.064
619,1,22  1  3311344411 933332123 8 8 7 9 9 9 8 7 7 7 9 71102   7 9 5 7 8 5 4 7 8 8 8 644312123111 5,NA,2,121121 11 1      4 311111144332334915192512,CA,0150258250267320219P,1,NA,18.064
619,1,12  322,NA,NA,999999 999                          519 53,CA,0150258250267320119P,1,NA,3.554
619,1,12  2  232222243 1323233333 5 5 5 5 5 5 5 5 5 5 5 52  1 4 5 5 5 5 5 5 5 5 5 5 5 544431231332,NA,112,211111 11 1      3 2111111444444443175955311,CA,0150258250267320119P,1,NA,2.514
619,1,12  1  121144443  423823383 798 7 798989898 7 7 7982  2   6 5 5 6 6989898989898 633411393312,NA,9,221122 11 1      11211111134442444126989592,CA,0150258250267320219P,1,NA,10.314
619,3,11 11  311232443  4333223139710 8 9 8 8 8 8 9 897 82  2  97 9 5 5 5 9 5 9 9 997 944421213122,NA,1 4,111122111 21 433121422222244444444113409142,CA,0150258250267320219P,1,2,2.514
619,1,22  2  133392222  922222123 8 5 5 110 5 5 7 5 5 5 52  1 4 7 5 5 1 5 5 5 5 5 5 5 544431222121 1,NA,1 5,221111 11 1      5 211111144441434925224112,CA,0150258250267320219P,1,NA,15.454
619,1,12  2  2122291411 423323122 1 3 1 1 1 1 197 1 1 1 11 21 497979797979797979797979711111131112,NA,2,129121 12 2      3 222222244421434126749532,CA,5771658041646780419P,1,NA,1.794
619,1,22  2  2922222411 422222323 4 5 3 4 4 4 3 4 5 5 5 52  1 4 5 7 5 4 4 4 4 5 5 5 4 522111122122,NA,2,921121 11 2      13222222224222422226454512,CA,0150258250267320219P,1,NA,10.104
630,1,11  1  13122444111092223333 79798 797 2 2 1 8 7 7 42  1 8 5 8 3 3 3 3 398 3 3 3 333321323322,NA,2,121112111 92     14211111132233443123367512,IL,0510036020031600313C,1,NA,13.072
630,1,22  2  331144449  423333133 6 6 7 6 797 6 8 5 5 6 61 82   4 8 4 2 5 2 4 5 5 2 3 344431131221 8 1,4,9,211121 11 1      142111111344324442273745111,IL,0510036020031600313C,1,NA,7.662
630,1,12  1  33121114121031133111 9 9 9 9 9 6 6 9 9 9 9 91 91 6 2 9 3 2 2 1 1 2 4 4 2 24442333322111,NA,116,111112 11 1      24211111144432444326354542,IL,0510036020031600313C,1,NA,2.522
630,1,21  1  33322244121733332333 5 5 1 2 3 5 3 3 3 3 2 28  2   4 3 1 197 1 3 3 5 5 4 321221122212,NA,1 410,121111111 12     113111111344234443254445111,IL,0510036020031600313C,1,NA,13.012
630,1,22  2  12122223111022232223 9 1 1 1 1 1 1 1 1 1 1 12  2   8 897 59797 8 897 897 333421112112,NA,2,221112 21 2      4 222222244431444325499412,IL,0510036020031600313C,1,NA,4.972
630,1,22  1  111144443  421333113 7 6 4 5 4 4 6 5 7 5 7 52  1 6 3 7 3 3 2 1 3 3 3 4 4 244411121111 4 1,NA,9,221122 11 1      211111111444444442235065111,IL,0510036020031600313C,1,NA,11.752
630,1,22  1  111344441397 1333133 9 9 9 9 9 9 9 9 9 9 9 92  2  97979797979797979797979744433393392,NA,1 9,221912 91 2      3 211111143443444313753512,IL,0510036020031600313C,1,NA,13.242
630,1,12  332,NA,NA,999999 999                          633 51,IL,0510036020031600313C,1,NA,9.872
630,3,12 41  212244443  433121188 7 8 2 5 4 5 8 3 6 5 9 21 21 4 5 6 2 2 510 5 3 2 4 4 614411113331 6,NA,2,999999 99 2      131111111443424443254574411,IL,0510036020031600313C,1,2,1.002
701,1,22  1  232234443  238282388 5 710 5 6 8 3 3 6 6 4 21108   8 6 5 1 7 3 2 4 3 7 8 222111121112,NA,2,219112 11 1      24422222244444444925999512,ND,4621506871531010134C,1,NA,20.302
701,1,12  1  212222223 97 2222222 89898 9 8 9989898 898 82  1 4 6 8 6 8 6 8 798 8 898 621131111212,NA,2,121112 11 2      4 4222222223282282139925112,ND,393108724112    544C,1,NA,16.782
701,1,12  2  912295553 96        9710 5971010 5 4 5 5 5 58  8   4 8 4 5 5 4 397 5 5 5 448331112232,NA,2,222222 2222      14322229223343443112821512,ND,462150687153    544C,1,NA,25.002
702,1,12  2  2312244412 923323133 610 8 6101010 8 8 8 8 61 21 1 710 810 8 4 797 6 8 6 524311113112,NA,2,221122 11 1      3 211911134421444225654512,NV,4550778390644120128P,1,NA,13.934
702,3,11 41  331111113  922112111 7 7 4 8 7 8 8 5 7 7 2 51 92   8 6 5 8 7 8 7 5 7 8 4 734332333131 4,NA,1 4,211112111 11 411111311111142321334315198412,NV,4550778390644120228P,1,2,4.124
702,1,22  332,NA,NA,999999 999                          144 42,NV,4550778390644120128P,1,NA,23.394
702,1,12  2  2112942411 922223833 7 9 3 5 3 8 2 8 7 4 7 61961 4 7 7 4 2 5 7 210 8 497 74249131311116,NA,2,222211 22 1      3 2111111244414443167255111,NV,4550778390644120128P,1,NA,7.574
702,1,12  2  2122422211 923833113 1 8 3 5 5 5 6 4 1 1 1 12  2   8 6 6 5 5 5 5 5 5 5 4 544111122322,NA,1 4,921111 11 1      131219111444314443252345411,NV,4550778390644120128P,1,NA,3.554
702,1,11  2  1312311412 423213113 4 4 5 4 5 1 7 4 6 7 4 52  1 4 4 6 3 5 5 2 3 3 4 5 4 432222122122,NA,2,111121111 11 422113299999923311323123446512,NV,291041770036    548P,1,NA,16.644
702,1,12  2  1333911411 431223223 5 9 4 5 8 1 9 5 8 8 6 41 11 4 4 8 1 4 2 1 8 31010 8 232311211211 4 1,NA,1 1 4,999999 99 1      113211111244344443232045111,NV,4591168111196720128P,1,NA,11.154
702,1,22  2  231119449  42883388898 5 5 6 6989898 8 8 8 41101 4 6 8 4 2 6 6 698 8 8 8 441119333112,NA,2,122122 21 2      29311111144441244124756512,NV,459116811119    548P,1,NA,25.004
703,1,12  2  1311124311 89283313897 8 697 5 3 5 89797 5108  8  98989897989898989898989844432113132,NA,116,111111 11 1      111999999444414441235095111,VA,0190075110078840315E,1,NA,16.193
703,1,12  1  1311144411 923333333 7 8 7 7 7 7 7 8 8 8 7 82  112 7 7 7 7 7 7 7 7 7 7 7 74441111111112,NA,2,999999 99 1      111111111111111113164095111,VA,0190075110078840315E,1,NA,12.933
703,1,12  1  2111111112 933833333 8 8 8 8 8 8 8 8 8 8 8 88  8   8 8 8 8 8 8 8 8 8 8 8 844419113132,NA,2,221122 11 2      3 3111111884234442236335111,VA,0190075110078840315E,1,NA,17.303
703,1,22  1  932221113  9338323231098101010101010 7 7 8 72  2   11097 5 8 4 4979797979744433133332,NA,1 4,211112 11 1      194111111444314442252025211,VA,0190075110078840315E,1,NA,7.763
703,1,12  2  1311222211 922222123 1 8 5 2 4 2 3 2 5 7 3 31 21 5 1 8 2 2 3 2 3 2 5 7 4 211111221212,NA,1 5,121111 11 1      3 122111244441444127979512,VA,0190075110078840315E,1,NA,2.963
703,3,21 41  131111111297 1111111 7 8 7 7 7 7 9 8 8 8 8 92  2   7 8 6 3 6 6 4 6 9 9 4 644411122211 4,NA,1 9,221122111 11 913114211111121441321213299442,VA,0190075110078840315E,1,1,2.103
703,1,12  2  21111411121711121113 910 3 8 7 2 5 710 3 6 71 81 6 5 9 5 4 8 1 5 910 1 8 222111211211 1,NA,1 7,111111 11 1      114299221444414441212025111,VA,0190075110078840315E,1,NA,16.733
703,1,12  2  2122433411 993223822 8 9 9 3 397 6 7 7 8 7 71 21 6 8 8 4 3 6 3 7 5 6 8 6 522411139112,NA,111,221222 21 2      3 211191942432424925785512,VA,0190075110078840315E,1,NA,13.273
703,1,22  1  331144443 97 3333333 7 5 5 6 8 4 7 7 597 7 72  2   6 7 5 3 6 5 6 6 8 8 7 544422323122,NA,2,222222 11 1      4 311111144444444313228522,VA,0190075110078840315E,1,NA,4.373
703,1,22  339,NA,NA,999999 999                          322 42,VA,0190075110078840315E,1,NA,4.663
703,1,12  2  1311444411 923333113 8 7 8 8 8 8 6 7 7 8 9 91122   2 6 2 4 2 4 1 5 5 4 5 233321121232,NA,2,211121 11 1      11211111144443344226312512,VA,0190075110078840315E,1,NA,4.903
703,1,22  2  121134443 1833333333 6 7 6 6 6 6 6 6 6 7 7 62  2   4 7 4 4 4 4 5 5 6 5 5 44441111222112,NA,9,112112 11 1      11311111144443444127239512,VA,0190075110078840315E,1,NA,5.253
703,1,12  2  2322222212 422222222 9 5 4 5 8 4 8 8 4 3 1 12  110 9 5 1 3 6 1 9 9 5 9 1 111431113322,NA,1 412,221122 11 2      4 211111144411244225434522,VA,0190075110078840315E,1,NA,5.873
704,2,222 2  211299443 99 3333338 49797 297979797 5 5 4 38  8   1 4 1 1 1 1 197 3 5 3 322211133112,NA,2,222122 12 1      3 211111144222444226594522,NC,2130355670350480135E,1,2,1.813
704,1,12  1  1311444411 4238333389897 5 5 697 5 6 8 898971102   2 7 4 2 2 2 1 4 6 7 4 344431133332,NA,2,221122 11 2      4 3111111444424443264135111,NC,2790305170283290125E,1,NA,19.433
704,1,22  1  232222242 97 1331313 9 7 4 5 6 410 6 4 4 5 52  2  10 5 2 6 4 4 9 5 4 4 1 422221122212,NA,9,222221 21 1      4 222221123442481122187522,NC,2790305170281520125E,1,NA,21.433
704,1,12  1  2212224311 423222323 1 7 1 4 3 1 1 1 6 6 6 41101 7 8 5 7 7 510 6 3 3 897 514111131332,NA,112,291122 11 2      3 322212111421244222772512,NC,2790305170283290325E,1,NA,25.003
704,1,21  2  1311411112 923313113 7 6 7 6 6 2 3 8 9 9 9 81121 7 6 8 2 3 4 5 5 2 6 6 6 442422111232,NA,2,121122211 12     4 2111111222422441253855111,NC,2790305170281520325E,1,NA,23.753
704,2,222 2  3332444419 4933331329797979797979797979797972  2   3 9 2 4 597 197 8 897 54441222112116,NA,9,121122 11 2      19211111144342434225294522,NC,2790305170281520125E,1,3,6.123
704,1,12  2  231114443  933133313 5 5 5 5 5 5 5 5 5 5 5 51 28   5 6 5 5 5 5 5 5 5 5 5 544433233332,NA,2,221112 11 2      3 399999984442324316653512,NC,213035567035    545E,1,NA,10.843
704,1,12  1  212234552 98 88838899797979797979797989797978  2  98989898989898989898989881831313132,NA,2,222222 2222      9 9222222448414449225785112,NC,2130355670350480235E,1,NA,25.003
704,1,12  2  3311344412 4233338331010101010101010101098101 61 71010 4 8 710 5 4 6 6 5 544331232112,NA,2,221111 11 2      5 2211111434444432234335111,NC,213035567035    535E,1,NA,23.823
704,1,21  2  231294443  923333313 5 5 5 5 5 5 5 5 5 5 5 52  2   3 3 3 3 3 3 3 3 3 3 3 311121222122,NA,2,222222222222     113222222444444443274255111,NC,213035567035    535E,1,NA,13.963
704,1,11  1  11111111111711111111 1 1 1 1 1 1 1 1 1 1 1 11 11 1 1 1 1 1 1 1 1 1 1 1 1 111111111111 1,NA,1 1,111111111 11 1111111111111111111111115411111,NC,279030517028    545E,1,NA,25.003
704,1,12  2  931119553 96         2 8 4 2 4 1 2 9 9 9 5 61121 8 2 8 2 2 4 2 4 9 8 8 4 42111123113110,NA,2,221222 21 2      3 122111224431444126789512,NC,2790305170281520225E,1,NA,10.843
706,1,11  1  2912222411 422222323 6 8 4 4 5 5 5 7 8 8 8 51 21 4 8 8 8 8 8 8 8 8 8 8 8 821211112231 6,NA,2,221112211 11 833314411111122121424226394512,GA,197010524010    545E,1,NA,19.433
706,1,12  2  921219393 1731311118 9 3 3 2 1 410 6101010101121 6 8 3 8 2 5 1 9 7101010 944433233231 7,NA,1 7,221222 12 1      11111111144444444323226522,GA,197010524010    545E,1,NA,3.853
706,1,11  2  1322244412 423333333 510 2 3 5 4 6 5 7 5 3 22  1 497979797979797979797979722211293112,NA,1 3,221122221 21 333314121111122211444123476512,GA,1970105240100500135E,1,NA,16.193
706,1,12  2  231144443 97 3221333 8 9 7 4 5 5 6 7 6 7 8 72  2   3 7 5 3 7 4 4 6 7 5 5 642211113132,NA,2,121122 21 2      4 221122242221444123194512,GA,1970105240100500135E,1,NA,10.633
706,1,12  1  221244443  433333113 9 7 5 3 6 3 5 9 6 9 7 81101 4 7 8 4 2 4 1 4 8 4 7 7 522411212222,NA,2,211112 11 1      112111111443222243263845111,GA,4091215221251800125E,1,NA,19.433
